"id";"data_criacao";"semente";"data_encerramento";"data_parou_comprar";"dias_sem_compra"
3361;"2019-06-15";65;;;
3362;"2019-03-22";78;;;
3363;"2020-01-31";15;;"2022-01-22";332
3364;"2021-12-19";79;;;
3365;"2018-05-25";55;;;
3366;"2020-02-12";4;"2022-10-15";"2021-11-08";341
3367;"2019-02-12";4;"2022-11-07";"2021-11-26";346
3368;"2020-01-06";47;;;
3369;"2019-09-17";31;;;
3370;"2021-11-02";43;;;
3371;"2019-09-09";96;;;
3372;"2020-10-30";61;;;
3373;"2019-07-10";68;;;
3374;"2022-01-08";99;;;
3375;"2022-11-01";56;;;
3376;"2019-08-31";8;;"2022-06-18";185
3377;"2018-09-28";49;;;
3378;"2018-12-01";24;;"2022-08-11";131
3379;"2020-07-30";93;;;
3380;"2018-06-14";74;;;
3381;"2020-11-13";3;"2022-12-15";"2022-02-01";317
3382;"2021-11-10";50;;;
3383;"2018-04-01";8;;"2021-12-27";358
3384;"2018-10-12";82;;;
3385;"2020-02-06";73;;;
3386;"2020-05-24";93;;;
3387;"2021-02-10";35;;;
3388;"2020-08-30";71;;;
3389;"2022-10-05";23;;"2021-12-11";374
3390;"2020-01-15";66;;;
3391;"2020-02-18";64;;;
3392;"2019-04-01";24;;"2022-01-01";353
3393;"2021-03-18";23;;"2022-03-10";285
3394;"2022-03-02";25;;"2022-06-17";186
3395;"2018-03-31";75;;;
3396;"2021-07-22";52;;;
3397;"2019-04-25";99;;;
3398;"2019-04-25";59;;;
3399;"2018-08-09";77;;;
3400;"2020-12-21";15;;"2022-06-08";195
3401;"2018-03-08";86;;;
3402;"2020-03-29";69;;;
3403;"2018-11-01";92;;;
3404;"2019-08-28";93;;;
3405;"2019-04-18";25;;"2022-05-13";221
3406;"2018-09-13";9;;"2022-09-16";95
3407;"2021-04-09";76;;;
3408;"2019-12-26";95;;;
3409;"2019-07-27";39;;;
3410;"2018-11-18";72;;;
3411;"2020-05-21";9;;"2022-03-14";281
3412;"2022-05-21";82;;;
3413;"2022-09-09";20;;"2021-11-13";402
3414;"2020-08-01";65;;;
3415;"2018-03-13";98;;;
3416;"2019-10-28";48;;;
3417;"2022-12-05";69;;;
3418;"2021-04-05";47;;;
3419;"2022-06-08";58;;;
3420;"2022-09-21";4;"2022-07-26";"2021-12-18";220
3421;"2018-05-01";79;;;
3422;"2019-08-07";18;;"2021-10-27";419
3423;"2019-01-01";27;;;
3424;"2021-06-28";7;;"2022-01-28";326
3425;"2018-10-18";74;;;
3426;"2019-03-14";60;;;
3427;"2020-01-30";15;;"2022-04-16";248
3428;"2020-01-23";97;;;
3429;"2020-06-17";93;;;
3430;"2020-08-19";45;;;
3431;"2018-01-25";87;;;
3432;"2020-08-05";57;;;
3433;"2022-10-29";92;;;
3434;"2018-11-07";42;;;
3435;"2022-03-14";40;;;
3436;"2019-02-25";33;;;
3437;"2019-07-03";3;"2022-09-20";"2022-03-06";198
3438;"2020-07-02";9;;"2021-12-15";370
3439;"2021-02-01";83;;;
3440;"2021-01-07";48;;;
3441;"2021-05-02";29;;;
3442;"2018-07-04";35;;;
3443;"2020-06-09";58;;;
3444;"2021-01-21";73;;;
3445;"2021-01-15";91;;;
3446;"2020-08-02";96;;;
3447;"2022-10-30";6;;"2022-11-12";38
3448;"2020-12-31";47;;;
3449;"2018-11-17";49;;;
3450;"2022-04-19";37;;;
3451;"2020-10-03";52;;;
3452;"2019-02-28";97;;;
3453;"2018-12-06";92;;;
3454;"2021-09-15";44;;;
3455;"2022-08-07";34;;;
3456;"2019-09-04";35;;;
3457;"2022-11-08";55;;;
3458;"2019-09-17";96;;;
3459;"2021-09-08";35;;;
3460;"2020-05-07";73;;;
3461;"2022-04-18";97;;;
3462;"2021-09-14";1;"2022-08-11";"2021-12-19";235
3463;"2022-11-22";48;;;
3464;"2022-02-25";79;;;
3465;"2022-07-04";28;;;
3466;"2022-02-15";50;;;
3467;"2018-05-04";65;;;
3468;"2019-01-15";17;;"2022-05-02";232
3469;"2019-08-30";23;;"2022-02-07";316
3470;"2021-05-18";58;;;
3471;"2022-01-04";30;;;
3472;"2022-12-12";18;;"2022-04-29";235
3473;"2021-11-01";19;;"2022-05-18";216
3474;"2019-06-26";16;;"2022-05-16";218
3475;"2021-01-13";3;"2022-10-21";"2021-10-27";359
3476;"2019-11-28";93;;;
3477;"2022-01-07";97;;;
3478;"2020-11-24";85;;;
3479;"2022-11-10";46;;;
3480;"2022-11-06";59;;;
3481;"2020-03-24";2;"2022-11-28";"2021-12-30";333
3482;"2020-08-24";85;;;
3483;"2019-01-15";44;;;
3484;"2021-02-09";19;;"2022-09-05";106
3485;"2019-05-21";31;;;
3486;"2018-09-03";43;;;
3487;"2022-09-26";71;;;
3488;"2019-04-10";26;;;
3489;"2020-05-02";61;;;
3490;"2021-06-15";23;;"2022-01-02";352
3491;"2021-07-28";21;;"2022-03-03";292
3492;"2019-08-30";68;;;
3493;"2020-03-10";20;;"2022-01-05";349
3494;"2021-07-01";21;;"2022-03-08";287
3495;"2018-11-06";6;;"2022-10-31";50
3496;"2019-09-23";13;;"2022-02-02";321
3497;"2020-08-27";38;;;
3498;"2019-02-20";96;;;
3499;"2020-09-19";98;;;
3500;"2022-04-08";40;;;
3501;"2022-06-20";90;;;
3502;"2019-10-06";88;;;
3503;"2022-03-31";55;;;
3504;"2021-05-02";34;;;
3505;"2021-03-12";42;;;
3506;"2020-04-25";50;;;
3507;"2018-04-11";30;;;
3508;"2020-03-30";82;;;
3509;"2018-04-01";1;"2022-08-08";"2022-02-05";184
3510;"2018-03-02";13;;"2022-05-15";219
3511;"2020-02-16";88;;;
3512;"2020-06-05";33;;;
3513;"2020-10-06";21;;"2022-05-13";221
3514;"2021-02-12";61;;;
3515;"2018-07-27";43;;;
3516;"2022-02-06";44;;;
3517;"2021-09-27";17;;"2021-12-07";378
3518;"2018-05-03";46;;;
3519;"2018-05-28";91;;;
3520;"2019-02-08";20;;"2022-08-19";123
3521;"2021-09-27";3;"2022-08-01";"2021-12-10";234
3522;"2021-12-05";91;;;
3523;"2020-09-19";43;;;
3524;"2018-12-18";47;;;
3525;"2020-06-16";32;;;
3526;"2021-07-07";17;;"2022-11-02";48
3527;"2020-08-22";69;;;
3528;"2018-02-23";66;;;
3529;"2022-08-09";76;;;
3530;"2018-05-23";68;;;
3531;"2022-05-13";27;;;
3532;"2022-02-07";38;;;
3533;"2020-02-07";49;;;
3534;"2021-08-23";6;;"2022-03-27";268
3535;"2020-06-21";8;;"2021-11-20";395
3536;"2018-05-01";98;;;
3537;"2018-12-29";37;;;
3538;"2020-09-11";7;;"2022-09-11";100
3539;"2020-07-11";87;;;
3540;"2019-03-11";77;;;
3541;"2020-10-24";54;;;
3542;"2022-08-08";65;;;
3543;"2021-07-26";67;;;
3544;"2018-08-11";34;;;
3545;"2020-10-01";3;"2022-08-04";"2021-08-14";355
3546;"2022-01-31";87;;;
3547;"2022-08-29";32;;;
3548;"2019-07-11";12;;"2022-12-18";2
3549;"2022-05-16";75;;;
3550;"2018-02-05";99;;;
3551;"2020-07-30";26;;;
3552;"2021-02-21";42;;;
3553;"2021-12-22";14;;"2022-01-22";332
3554;"2018-04-30";90;;;
3555;"2022-01-21";33;;;
3556;"2019-06-19";92;;;
3557;"2021-10-17";49;;;
3558;"2019-09-24";33;;;
3559;"2019-07-25";71;;;
3560;"2021-06-06";6;;"2022-03-24";271
3561;"2020-01-27";38;;;
3562;"2018-12-16";75;;;
3563;"2020-07-26";52;;;
3564;"2022-02-15";23;;"2021-12-25";360
3565;"2022-07-21";48;;;
3566;"2018-01-26";27;;;
3567;"2022-05-28";56;;;
3568;"2018-07-30";21;;"2022-01-01";353
3569;"2020-09-19";54;;;
3570;"2019-12-18";76;;;
3571;"2019-09-19";77;;;
3572;"2018-07-25";85;;;
3573;"2019-08-07";16;;"2021-12-06";379
3574;"2018-04-25";75;;;
3575;"2019-02-14";28;;;
3576;"2022-04-19";49;;;
3577;"2022-05-08";79;;;
3578;"2018-10-25";82;;;
3579;"2018-11-09";84;;;
3580;"2021-10-02";72;;;
3581;"2018-11-11";73;;;
3582;"2021-05-20";68;;;
3583;"2019-12-06";75;;;
3584;"2022-10-15";48;;;
3585;"2021-08-30";29;;;
3586;"2019-01-08";79;;;
3587;"2019-04-15";85;;;
3588;"2020-06-27";89;;;
3589;"2020-09-13";54;;;
3590;"2020-10-18";68;;;
3591;"2018-12-14";91;;;
3592;"2022-09-21";42;;;
3593;"2021-09-15";17;;"2022-12-11";9
3594;"2021-06-21";2;"2022-09-26";"2021-11-16";314
3595;"2021-11-18";14;;"2022-12-06";14
3596;"2021-04-16";81;;;
3597;"2021-06-29";78;;;
3598;"2021-04-26";70;;;
3599;"2021-10-25";62;;;
3600;"2019-03-30";61;;;
3601;"2018-04-25";56;;;
3602;"2018-07-25";25;;"2022-01-20";334
3603;"2019-10-03";89;;;
3604;"2019-11-11";61;;;
3605;"2018-10-30";38;;;
3606;"2020-10-29";52;;;
3607;"2019-03-12";28;;;
3608;"2018-03-19";56;;;
3609;"2021-08-04";29;;;
3610;"2019-12-31";13;;"2022-05-17";217
3611;"2021-12-01";36;;;
3612;"2022-05-28";85;;;
3613;"2018-06-01";90;;;
3614;"2018-11-17";76;;;
3615;"2022-03-23";82;;;
3616;"2022-01-10";76;;;
3617;"2019-11-06";84;;;
3618;"2018-07-17";95;;;
3619;"2019-07-20";17;;"2022-06-26";177
3620;"2022-07-02";20;;"2021-11-09";406
3621;"2021-04-16";48;;;
3622;"2020-06-14";52;;;
3623;"2022-04-03";12;;"2022-06-16";187
3624;"2020-01-11";44;;;
3625;"2018-12-15";80;;;
3626;"2021-03-02";58;;;
3627;"2018-05-08";45;;;
3628;"2022-05-25";62;;;
3629;"2019-07-09";87;;;
3630;"2022-02-12";73;;;
3631;"2018-09-02";80;;;
3632;"2019-10-14";89;;;
3633;"2022-08-18";45;;;
3634;"2020-05-17";26;;;
3635;"2021-08-05";95;;;
3636;"2018-06-29";13;;"2022-02-08";315
3637;"2018-03-27";45;;;
3638;"2022-09-27";96;;;
3639;"2018-08-27";34;;;
3640;"2021-10-10";69;;;
3641;"2019-10-08";29;;;
3642;"2022-07-09";33;;;
3643;"2021-03-18";17;;"2022-09-21";90
3644;"2020-02-19";13;;"2022-10-17";64
3645;"2018-06-07";92;;;
3646;"2020-06-20";5;"2022-08-26";"2021-10-14";316
3647;"2019-03-12";71;;;
3648;"2020-03-25";41;;;
3649;"2020-12-17";25;;"2022-06-13";190
3650;"2020-09-10";99;;;
3651;"2019-10-06";36;;;
3652;"2019-04-14";87;;;
3653;"2018-03-06";66;;;
3654;"2019-01-19";58;;;
3655;"2021-04-06";11;;"2022-08-18";124
3656;"2019-01-31";28;;;
3657;"2022-03-03";51;;;
3658;"2021-07-24";21;;"2022-08-07";135
3659;"2018-07-07";51;;;
3660;"2018-09-20";9;;"2022-06-27";176
3661;"2020-09-16";11;;"2022-11-14";36
3662;"2019-02-19";36;;;
3663;"2020-06-15";53;;;
3664;"2020-05-16";21;;"2022-08-08";134
3665;"2021-06-17";8;;"2021-10-31";415
3666;"2019-01-30";64;;;
3667;"2020-10-24";93;;;
3668;"2021-08-23";7;;"2022-12-09";11
3669;"2018-11-08";26;;;
3670;"2021-06-02";43;;;
3671;"2020-06-14";40;;;
3672;"2020-07-28";98;;;
3673;"2020-12-20";83;;;
3674;"2018-09-12";52;;;
3675;"2022-08-28";93;;;
3676;"2021-05-09";30;;;
3677;"2021-02-11";14;;"2022-07-23";150
3678;"2018-11-19";3;"2022-07-26";"2021-11-11";257
3679;"2018-08-13";61;;;
3680;"2019-02-09";8;;"2021-12-08";377
3681;"2021-07-11";82;;;
3682;"2020-04-29";13;;"2022-11-11";39
3683;"2020-05-05";86;;;
3684;"2021-08-27";56;;;
3685;"2021-04-29";2;"2022-09-28";"2022-01-27";244
3686;"2018-08-21";84;;;
3687;"2022-09-08";87;;;
3688;"2020-07-11";74;;;
3689;"2022-02-24";9;;"2022-04-08";256
3690;"2018-03-27";73;;;
3691;"2021-03-13";63;;;
3692;"2019-11-23";68;;;
3693;"2019-04-27";66;;;
3694;"2018-09-07";1;"2022-09-27";"2021-12-19";282
3695;"2022-03-20";83;;;
3696;"2022-09-24";41;;;
3697;"2019-09-19";54;;;
3698;"2020-01-24";49;;;
3699;"2021-05-29";69;;;
3700;"2020-07-08";16;;"2021-12-31";354
3701;"2018-07-08";3;"2022-11-01";"2022-01-22";283
3702;"2018-11-22";50;;;
3703;"2018-02-14";47;;;
3704;"2021-06-09";14;;"2022-02-13";310
3705;"2019-07-16";84;;;
3706;"2022-09-24";97;;;
3707;"2019-10-28";14;;"2022-11-27";23
3708;"2022-08-09";70;;;
3709;"2018-08-24";73;;;
3710;"2020-05-21";74;;;
3711;"2018-09-30";80;;;
3712;"2022-02-13";8;;"2022-08-27";115
3713;"2022-08-31";23;;"2022-11-03";47
3714;"2021-01-14";25;;"2022-03-05";290
3715;"2020-10-22";75;;;
3716;"2021-01-09";16;;"2021-12-03";382
3717;"2021-08-16";86;;;
3718;"2020-07-12";75;;;
3719;"2018-08-02";56;;;
3720;"2020-10-21";40;;;
3721;"2020-09-17";31;;;
3722;"2021-09-24";35;;;
3723;"2022-08-25";22;;"2022-08-11";131
3724;"2021-12-25";3;"2022-10-30";"2022-02-24";248
3725;"2022-05-14";52;;;
3726;"2021-11-24";61;;;
3727;"2021-09-29";71;;;
3728;"2019-02-12";92;;;
3729;"2018-12-30";61;;;
3730;"2020-03-08";55;;;
3731;"2021-08-01";60;;;
3732;"2019-06-18";5;"2022-10-28";"2021-12-30";302
3733;"2021-01-09";61;;;
3734;"2021-08-28";8;;"2021-12-04";381
3735;"2022-11-06";18;;"2021-11-18";397
3736;"2022-07-07";40;;;
3737;"2021-06-02";25;;"2021-11-25";390
3738;"2019-09-15";63;;;
3739;"2022-02-25";53;;;
3740;"2022-01-06";50;;;
3741;"2022-01-15";10;;"2022-03-23";272
3742;"2022-11-06";71;;;
3743;"2021-03-02";20;;"2022-02-24";299
3744;"2021-09-27";62;;;
3745;"2020-12-01";6;;"2022-01-08";346
3746;"2019-01-04";65;;;
3747;"2019-10-18";96;;;
3748;"2019-07-30";55;;;
3749;"2021-06-27";50;;;
3750;"2020-04-30";6;;"2022-07-20";153
3751;"2022-05-01";97;;;
3752;"2019-03-27";30;;;
3753;"2019-02-04";63;;;
3754;"2022-01-05";75;;;
3755;"2018-04-01";22;;"2022-06-18";185
3756;"2018-06-30";33;;;
3757;"2020-12-11";60;;;
3758;"2021-12-10";22;;"2022-11-09";41
3759;"2019-07-24";52;;;
3760;"2021-11-21";75;;;
3761;"2019-02-27";60;;;
3762;"2018-03-06";44;;;
3763;"2018-05-21";81;;;
3764;"2022-02-18";12;;"2022-02-10";313
3765;"2021-10-13";10;;"2022-12-02";18
3766;"2018-04-08";60;;;
3767;"2021-09-06";83;;;
3768;"2020-03-27";32;;;
3769;"2019-12-03";74;;;
3770;"2020-11-12";38;;;
3771;"2019-04-14";36;;;
3772;"2018-12-30";55;;;
3773;"2020-09-29";52;;;
3774;"2022-05-27";82;;;
3775;"2022-09-07";95;;;
3776;"2018-09-12";58;;;
3777;"2018-06-11";49;;;
3778;"2019-07-07";77;;;
3779;"2020-03-22";96;;;
3780;"2021-11-18";69;;;
3781;"2021-10-16";56;;;
3782;"2019-08-02";51;;;
3783;"2018-02-23";64;;;
3784;"2022-11-02";45;;;
3785;"2018-08-19";58;;;
3786;"2018-05-06";72;;;
3787;"2018-05-14";26;;;
3788;"2021-07-12";13;;"2022-07-27";146
3789;"2022-03-28";95;;;
3790;"2019-11-16";30;;;
3791;"2020-06-13";62;;;
3792;"2018-06-05";86;;;
3793;"2020-01-01";47;;;
3794;"2020-10-14";98;;;
3795;"2022-07-06";16;;"2022-05-04";230
3796;"2018-10-26";44;;;
3797;"2021-01-01";94;;;
3798;"2021-03-23";24;;"2022-06-04";199
3799;"2021-01-02";82;;;
3800;"2022-11-15";20;;"2022-06-03";200
3801;"2019-02-14";47;;;
3802;"2022-03-28";25;;"2021-12-25";360
3803;"2018-11-25";28;;;
3804;"2021-10-26";23;;"2022-01-09";345
3805;"2021-09-03";9;;"2022-08-20";122
3806;"2018-08-14";55;;;
3807;"2022-06-19";28;;;
3808;"2022-01-25";80;;;
3809;"2020-01-30";15;;"2022-02-01";322
3810;"2019-09-20";23;;"2022-10-16";65
3811;"2020-12-24";70;;;
3812;"2018-11-27";38;;;
3813;"2021-04-03";5;"2022-08-13";"2021-12-10";246
3814;"2021-01-28";94;;;
3815;"2018-10-11";19;;"2022-07-14";159
3816;"2021-11-02";31;;;
3817;"2021-05-16";28;;;
3818;"2019-02-03";12;;"2022-06-27";176
3819;"2020-05-25";67;;;
3820;"2020-08-22";69;;;
3821;"2020-11-30";89;;;
3822;"2022-10-19";52;;;
3823;"2021-01-07";28;;;
3824;"2022-11-13";56;;;
3825;"2020-08-13";45;;;
3826;"2020-07-24";81;;;
3827;"2018-09-20";87;;;
3828;"2018-08-27";71;;;
3829;"2018-10-26";75;;;
3830;"2021-09-04";62;;;
3831;"2018-07-24";21;;"2022-06-29";174
3832;"2019-11-22";34;;;
3833;"2020-12-12";61;;;
3834;"2019-05-30";44;;;
3835;"2018-09-29";44;;;
3836;"2019-08-27";61;;;
3837;"2019-12-24";33;;;
3838;"2018-03-29";24;;"2022-08-26";116
3839;"2018-10-02";67;;;
3840;"2022-01-03";11;;"2021-12-19";366
3841;"2019-11-29";97;;;
3842;"2021-09-07";58;;;
3843;"2022-11-11";90;;;
3844;"2018-03-14";41;;;
3845;"2019-10-17";69;;;
3846;"2018-09-02";45;;;
3847;"2021-12-26";82;;;
3848;"2018-03-14";77;;;
3849;"2019-09-17";76;;;
3850;"2019-06-01";7;;"2022-10-05";76
3851;"2020-10-15";40;;;
3852;"2022-07-30";42;;;
3853;"2019-04-01";36;;;
3854;"2018-11-03";99;;;
3855;"2022-06-24";58;;;
3856;"2021-10-25";45;;;
3857;"2021-05-09";44;;;
3858;"2018-03-26";63;;;
3859;"2022-06-02";65;;;
3860;"2022-02-13";61;;;
3861;"2021-11-09";12;;"2022-05-06";228
3862;"2022-12-05";18;;"2022-01-16";338
3863;"2019-01-17";94;;;
3864;"2019-11-02";87;;;
3865;"2019-05-16";80;;;
3866;"2019-09-27";40;;;
3867;"2021-06-10";74;;;
3868;"2021-04-19";32;;;
3869;"2019-12-06";24;;"2022-04-14";250
3870;"2022-02-22";68;;;
3871;"2020-05-03";4;"2022-08-03";"2021-12-18";228
3872;"2021-10-15";95;;;
3873;"2020-11-10";93;;;
3874;"2020-03-26";29;;;
3875;"2021-12-08";21;;"2022-09-14";97
3876;"2022-08-09";61;;;
3877;"2020-11-07";18;;"2022-05-21";213
3878;"2020-12-15";49;;;
3879;"2022-10-02";77;;;
3880;"2022-07-07";28;;;
3881;"2022-04-28";66;;;
3882;"2020-07-29";25;;"2022-05-21";213
3883;"2022-02-15";83;;;
3884;"2018-08-08";14;;"2022-05-27";207
3885;"2021-05-14";41;;;
3886;"2021-08-20";7;;"2022-07-05";168
3887;"2022-05-14";35;;;
3888;"2019-10-02";60;;;
3889;"2021-10-26";63;;;
3890;"2021-10-26";81;;;
3891;"2018-11-26";46;;;
3892;"2020-09-16";29;;;
3893;"2021-10-11";10;;"2022-01-25";329
3894;"2019-11-25";60;;;
3895;"2022-07-01";38;;;
3896;"2018-03-08";73;;;
3897;"2021-08-02";69;;;
3898;"2020-12-20";3;"2022-09-26";"2021-11-08";322
3899;"2021-06-06";43;;;
3900;"2018-07-19";85;;;
3901;"2020-02-23";78;;;
3902;"2018-10-20";19;;"2022-07-08";165
3903;"2022-04-15";82;;;
3904;"2022-12-16";21;;"2022-11-25";25
3905;"2020-12-25";53;;;
3906;"2021-04-04";56;;;
3907;"2022-08-05";11;;"2022-09-17";94
3908;"2018-11-14";94;;;
3909;"2019-03-31";8;;"2022-04-08";256
3910;"2022-05-19";76;;;
3911;"2018-06-01";63;;;
3912;"2018-08-08";76;;;
3913;"2019-12-27";71;;;
3914;"2022-06-28";84;;;
3915;"2019-02-25";83;;;
3916;"2018-05-21";88;;;
3917;"2021-02-27";85;;;
3918;"2018-07-21";43;;;
3919;"2020-02-01";55;;;
3920;"2020-01-04";39;;;
3921;"2022-04-27";57;;;
3922;"2020-12-09";45;;;
3923;"2022-09-02";44;;;
3924;"2021-02-17";87;;;
3925;"2022-10-16";78;;;
3926;"2022-03-14";9;;"2021-11-14";401
3927;"2021-04-06";85;;;
3928;"2021-05-30";66;;;
3929;"2020-03-14";32;;;
3930;"2019-09-23";31;;;
3931;"2021-11-27";5;"2022-09-30";"2022-02-26";216
3932;"2022-04-19";54;;;
3933;"2020-06-23";67;;;
3934;"2021-03-24";92;;;
3935;"2022-04-16";20;;"2022-04-26";238
3936;"2018-06-30";65;;;
3937;"2019-07-08";1;"2022-08-17";"2022-01-21";208
3938;"2021-11-30";12;;"2022-01-22";332
3939;"2019-04-25";20;;"2022-02-11";312
3940;"2020-09-17";6;;"2022-07-02";171
3941;"2021-04-30";53;;;
3942;"2019-09-05";57;;;
3943;"2021-04-06";17;;"2022-07-15";158
3944;"2018-05-07";37;;;
3945;"2019-03-15";34;;;
3946;"2022-05-14";24;;"2022-11-03";47
3947;"2018-09-07";44;;;
3948;"2022-04-24";67;;;
3949;"2022-11-14";5;"2022-09-09";"2021-09-30";344
3950;"2020-09-20";20;;"2022-05-14";220
3951;"2019-05-10";98;;;
3952;"2022-03-23";54;;;
3953;"2018-09-11";4;"2022-12-14";"2022-05-25";203
3954;"2019-01-21";57;;;
3955;"2020-05-21";70;;;
3956;"2018-07-08";2;"2022-11-02";"2021-12-16";321
3957;"2018-04-15";39;;;
3958;"2018-09-07";13;;"2022-02-22";301
3959;"2021-11-16";39;;;
3960;"2020-06-09";15;;"2022-09-22";89
3961;"2020-05-11";24;;"2021-12-12";373
3962;"2020-10-25";15;;"2022-03-12";283
3963;"2019-10-09";67;;;
3964;"2022-10-15";65;;;
3965;"2019-01-29";10;;"2022-09-03";108
3966;"2019-02-03";23;;"2022-11-04";46
3967;"2018-04-25";92;;;
3968;"2020-07-17";13;;"2022-06-06";197
3969;"2022-12-16";51;;;
3970;"2019-07-30";59;;;
3971;"2018-04-16";42;;;
3972;"2021-04-26";48;;;
3973;"2021-03-16";12;;"2022-01-12";342
3974;"2021-07-03";30;;;
3975;"2021-08-13";96;;;
3976;"2022-05-11";25;;"2022-12-04";16
3977;"2020-11-25";90;;;
3978;"2022-04-01";13;;"2022-11-05";45
3979;"2021-09-13";35;;;
3980;"2020-10-21";22;;"2022-05-05";229
3981;"2020-01-02";34;;;
3982;"2018-02-01";2;"2022-08-12";"2022-01-04";220
3983;"2020-01-23";60;;;
3984;"2020-08-24";65;;;
3985;"2019-02-03";28;;;
3986;"2022-05-25";69;;;
3987;"2021-02-11";4;"2022-07-23";"2021-10-19";277
3988;"2019-04-30";99;;;
3989;"2018-02-11";78;;;
3990;"2020-01-10";70;;;
3991;"2021-09-19";48;;;
3992;"2020-06-03";29;;;
3993;"2022-10-16";18;;"2022-01-18";336
3994;"2018-07-09";46;;;
3995;"2020-03-30";14;;"2022-02-26";297
3996;"2018-11-26";99;;;
3997;"2019-07-24";31;;;
3998;"2020-07-04";84;;;
3999;"2021-05-25";8;;"2022-04-18";246
4000;"2019-07-20";5;"2022-12-05";"2022-02-25";283
4001;"2022-01-13";59;;;
4002;"2021-08-20";24;;"2022-02-20";303
4003;"2022-10-25";93;;;
4004;"2020-04-09";20;;"2022-07-25";148
4005;"2020-03-03";78;;;
4006;"2021-06-19";50;;;
4007;"2019-08-31";40;;;
4008;"2018-02-08";71;;;
4009;"2020-09-29";89;;;
4010;"2018-05-25";57;;;
4011;"2020-11-10";51;;;
4012;"2022-09-13";10;;"2022-06-01";202
4013;"2018-06-07";68;;;
4014;"2022-11-15";58;;;
4015;"2020-05-18";22;;"2022-05-28";206
4016;"2019-06-23";60;;;
4017;"2022-04-20";42;;;
4018;"2018-07-12";58;;;
4019;"2020-10-02";2;"2022-10-26";"2022-04-06";203
4020;"2022-05-14";51;;;
4021;"2020-07-02";53;;;
4022;"2019-07-03";65;;;
4023;"2019-10-27";60;;;
4024;"2020-04-29";47;;;
4025;"2019-12-21";87;;;
4026;"2022-01-05";90;;;
4027;"2021-03-06";36;;;
4028;"2021-06-25";10;;"2022-01-03";351
4029;"2019-07-22";32;;;
4030;"2019-08-10";32;;;
4031;"2018-01-23";99;;;
4032;"2018-08-15";57;;;
4033;"2018-04-11";93;;;
4034;"2022-10-30";94;;;
4035;"2020-11-04";11;;"2022-04-13";251
4036;"2020-05-25";81;;;
4037;"2021-04-29";50;;;
4038;"2022-06-16";90;;;
4039;"2020-06-14";23;;"2021-12-27";358
4040;"2019-02-08";13;;"2022-09-22";89
4041;"2022-10-20";71;;;
4042;"2018-05-07";15;;"2022-03-17";278
4043;"2018-11-02";76;;;
4044;"2018-04-08";57;;;
4045;"2018-04-03";61;;;
4046;"2021-03-02";34;;;
4047;"2019-09-10";73;;;
4048;"2022-07-03";60;;;
4049;"2021-08-24";17;;"2022-03-22";273
4050;"2022-05-24";70;;;
4051;"2021-11-25";7;;"2022-03-17";278
4052;"2019-03-07";29;;;
4053;"2018-12-05";51;;;
4054;"2018-10-03";64;;;
4055;"2021-06-16";13;;"2021-12-19";366
4056;"2020-11-06";67;;;
4057;"2022-09-20";63;;;
4058;"2019-09-01";22;;"2022-10-21";60
4059;"2019-05-13";37;;;
4060;"2019-04-22";68;;;
4061;"2021-03-23";1;"2022-11-07";"2021-11-23";349
4062;"2019-05-18";17;;"2022-04-17";247
4063;"2019-11-17";87;;;
4064;"2021-06-13";65;;;
4065;"2019-03-29";83;;;
4066;"2022-09-02";88;;;
4067;"2018-11-17";35;;;
4068;"2022-07-08";6;;"2022-05-21";213
4069;"2022-02-27";92;;;
4070;"2021-04-13";15;;"2022-03-09";286
4071;"2018-08-27";37;;;
4072;"2021-12-29";82;;;
4073;"2021-07-31";65;;;
4074;"2019-06-11";83;;;
4075;"2022-03-18";78;;;
4076;"2021-10-13";82;;;
4077;"2022-07-24";36;;;
4078;"2018-12-07";43;;;
4079;"2021-04-27";18;;"2021-11-19";396
4080;"2021-03-28";7;;"2022-08-20";122
4081;"2018-05-12";58;;;
4082;"2020-04-03";76;;;
4083;"2022-05-15";58;;;
4084;"2019-03-28";24;;"2022-04-16";248
4085;"2020-12-17";60;;;
4086;"2020-11-09";41;;;
4087;"2022-01-14";72;;;
4088;"2020-09-17";17;;"2022-03-06";289
4089;"2022-06-23";93;;;
4090;"2018-06-08";94;;;
4091;"2021-12-20";89;;;
4092;"2020-09-25";30;;;
4093;"2019-10-05";63;;;
4094;"2018-11-17";14;;"2022-05-13";221
4095;"2019-03-20";72;;;
4096;"2020-12-13";29;;;
4097;"2018-08-01";47;;;
4098;"2020-01-17";5;"2022-09-20";"2021-11-03";321
4099;"2020-07-01";65;;;
4100;"2022-09-10";19;;"2022-07-06";167
4101;"2018-05-12";10;;"2022-01-27";327
4102;"2021-02-07";78;;;
4103;"2021-09-19";97;;;
4104;"2021-11-21";37;;;
4105;"2022-07-01";10;;"2021-11-13";402
4106;"2020-12-17";73;;;
4107;"2020-09-15";10;;"2022-06-26";177
4108;"2022-02-02";82;;;
4109;"2021-11-05";70;;;
4110;"2019-01-23";32;;;
4111;"2020-05-12";67;;;
4112;"2022-02-26";69;;;
4113;"2021-04-07";59;;;
4114;"2019-10-06";30;;;
4115;"2018-06-05";97;;;
4116;"2019-04-06";76;;;
4117;"2022-07-28";51;;;
4118;"2022-05-31";48;;;
4119;"2021-12-03";61;;;
4120;"2022-01-29";54;;;
4121;"2022-10-18";31;;;
