"id";"tipo";"data_criacao";"id_associado"
3330;Conta Corrente;"2022-01-02";3330
3331;Conta Corrente;"2020-04-17";3331
3332;Conta Corrente;"2020-08-12";3332
3333;Conta Corrente;"2020-07-24";3333
3334;Conta Corrente;"2022-02-22";3334
3335;Conta Corrente;"2018-01-30";3335
3336;Conta Corrente;"2020-02-12";3336
3337;Conta Corrente;"2019-09-01";3337
3338;Conta Corrente;"2022-07-24";3338
3339;Conta Corrente;"2020-10-09";3339
3340;Conta Corrente;"2022-08-22";3340
3341;Conta Corrente;"2019-03-03";3341
3342;Conta Corrente;"2020-08-25";3342
3343;Conta Corrente;"2020-05-20";3343
3344;Conta Corrente;"2020-01-21";3344
3345;Conta Corrente;"2018-03-12";3345
3346;Conta Corrente;"2019-09-08";3346
3347;Conta Corrente;"2019-01-18";3347
3348;Conta Corrente;"2018-12-18";3348
3349;Conta Corrente;"2022-09-05";3349
3350;Conta Corrente;"2020-01-02";3350
3351;Conta Corrente;"2019-05-01";3351
3352;Conta Corrente;"2022-10-07";3352
3353;Conta Corrente;"2020-11-16";3353
3354;Conta Corrente;"2021-03-17";3354
3355;Conta Corrente;"2020-03-12";3355
3356;Conta Corrente;"2020-05-20";3356
3357;Conta Corrente;"2018-08-12";3357
3358;Conta Corrente;"2020-06-01";3358
3359;Conta Corrente;"2021-11-22";3359
3360;Conta Corrente;"2022-06-08";3360
3361;Conta Corrente;"2019-06-15";3361
3362;Conta Corrente;"2019-03-22";3362
3363;Conta Corrente;"2020-01-31";3363
3364;Conta Corrente;"2021-12-19";3364
3365;Conta Corrente;"2018-05-25";3365
3366;Conta Corrente;"2020-02-12";3366
3367;Conta Corrente;"2019-02-12";3367
3368;Conta Corrente;"2020-01-06";3368
3369;Conta Corrente;"2019-09-17";3369
3370;Conta Corrente;"2021-11-02";3370
3371;Conta Corrente;"2019-09-09";3371
3372;Conta Corrente;"2020-10-30";3372
3373;Conta Corrente;"2019-07-10";3373
3374;Conta Corrente;"2022-01-08";3374
3375;Conta Corrente;"2022-11-01";3375
3376;Conta Corrente;"2019-08-31";3376
3377;Conta Corrente;"2018-09-28";3377
3378;Conta Corrente;"2018-12-01";3378
3379;Conta Corrente;"2020-07-30";3379
3380;Conta Corrente;"2018-06-14";3380
3381;Conta Corrente;"2020-11-13";3381
3382;Conta Corrente;"2021-11-10";3382
3383;Conta Corrente;"2018-04-01";3383
3384;Conta Corrente;"2018-10-12";3384
3385;Conta Corrente;"2020-02-06";3385
3386;Conta Corrente;"2020-05-24";3386
3387;Conta Corrente;"2021-02-10";3387
3388;Conta Corrente;"2020-08-30";3388
3389;Conta Corrente;"2022-10-05";3389
3390;Conta Corrente;"2020-01-15";3390
3391;Conta Corrente;"2020-02-18";3391
3392;Conta Corrente;"2019-04-01";3392
3393;Conta Corrente;"2021-03-18";3393
3394;Conta Corrente;"2022-03-02";3394
3395;Conta Corrente;"2018-03-31";3395
3396;Conta Corrente;"2021-07-22";3396
3397;Conta Corrente;"2019-04-25";3397
3398;Conta Corrente;"2019-04-25";3398
3399;Conta Corrente;"2018-08-09";3399
3400;Conta Corrente;"2020-12-21";3400
3401;Conta Corrente;"2018-03-08";3401
3402;Conta Corrente;"2020-03-29";3402
3403;Conta Corrente;"2018-11-01";3403
3404;Conta Corrente;"2019-08-28";3404
3405;Conta Corrente;"2019-04-18";3405
3406;Conta Corrente;"2018-09-13";3406
3407;Conta Corrente;"2021-04-09";3407
3408;Conta Corrente;"2019-12-26";3408
3409;Conta Corrente;"2019-07-27";3409
3410;Conta Corrente;"2018-11-18";3410
3411;Conta Corrente;"2020-05-21";3411
3412;Conta Corrente;"2022-05-21";3412
3413;Conta Corrente;"2022-09-09";3413
3414;Conta Corrente;"2020-08-01";3414
3415;Conta Corrente;"2018-03-13";3415
3416;Conta Corrente;"2019-10-28";3416
3417;Conta Corrente;"2022-12-05";3417
3418;Conta Corrente;"2021-04-05";3418
3419;Conta Corrente;"2022-06-08";3419
3420;Conta Corrente;"2022-09-21";3420
3421;Conta Corrente;"2018-05-01";3421
3422;Conta Corrente;"2019-08-07";3422
3423;Conta Corrente;"2019-01-01";3423
3424;Conta Corrente;"2021-06-28";3424
3425;Conta Corrente;"2018-10-18";3425
3426;Conta Corrente;"2019-03-14";3426
3427;Conta Corrente;"2020-01-30";3427
3428;Conta Corrente;"2020-01-23";3428
3429;Conta Corrente;"2020-06-17";3429
3430;Conta Corrente;"2020-08-19";3430
3431;Conta Corrente;"2018-01-25";3431
3432;Conta Corrente;"2020-08-05";3432
3433;Conta Corrente;"2022-10-29";3433
3434;Conta Corrente;"2018-11-07";3434
3435;Conta Corrente;"2022-03-14";3435
3436;Conta Corrente;"2019-02-25";3436
3437;Conta Corrente;"2019-07-03";3437
3438;Conta Corrente;"2020-07-02";3438
3439;Conta Corrente;"2021-02-01";3439
3440;Conta Corrente;"2021-01-07";3440
3441;Conta Corrente;"2021-05-02";3441
3442;Conta Corrente;"2018-07-04";3442
3443;Conta Corrente;"2020-06-09";3443
3444;Conta Corrente;"2021-01-21";3444
3445;Conta Corrente;"2021-01-15";3445
3446;Conta Corrente;"2020-08-02";3446
3447;Conta Corrente;"2022-10-30";3447
3448;Conta Corrente;"2020-12-31";3448
3449;Conta Corrente;"2018-11-17";3449
3450;Conta Corrente;"2022-04-19";3450
3451;Conta Corrente;"2020-10-03";3451
3452;Conta Corrente;"2019-02-28";3452
3453;Conta Corrente;"2018-12-06";3453
3454;Conta Corrente;"2021-09-15";3454
3455;Conta Corrente;"2022-08-07";3455
3456;Conta Corrente;"2019-09-04";3456
3457;Conta Corrente;"2022-11-08";3457
3458;Conta Corrente;"2019-09-17";3458
3459;Conta Corrente;"2021-09-08";3459
3460;Conta Corrente;"2020-05-07";3460
3461;Conta Corrente;"2022-04-18";3461
3462;Conta Corrente;"2021-09-14";3462
3463;Conta Corrente;"2022-11-22";3463
3464;Conta Corrente;"2022-02-25";3464
3465;Conta Corrente;"2022-07-04";3465
3466;Conta Corrente;"2022-02-15";3466
3467;Conta Corrente;"2018-05-04";3467
3468;Conta Corrente;"2019-01-15";3468
3469;Conta Corrente;"2019-08-30";3469
3470;Conta Corrente;"2021-05-18";3470
3471;Conta Corrente;"2022-01-04";3471
3472;Conta Corrente;"2022-12-12";3472
3473;Conta Corrente;"2021-11-01";3473
3474;Conta Corrente;"2019-06-26";3474
3475;Conta Corrente;"2021-01-13";3475
3476;Conta Corrente;"2019-11-28";3476
3477;Conta Corrente;"2022-01-07";3477
3478;Conta Corrente;"2020-11-24";3478
3479;Conta Corrente;"2022-11-10";3479
3480;Conta Corrente;"2022-11-06";3480
3481;Conta Corrente;"2020-03-24";3481
3482;Conta Corrente;"2020-08-24";3482
3483;Conta Corrente;"2019-01-15";3483
3484;Conta Corrente;"2021-02-09";3484
3485;Conta Corrente;"2019-05-21";3485
3486;Conta Corrente;"2018-09-03";3486
3487;Conta Corrente;"2022-09-26";3487
3488;Conta Corrente;"2019-04-10";3488
3489;Conta Corrente;"2020-05-02";3489
3490;Conta Corrente;"2021-06-15";3490
3491;Conta Corrente;"2021-07-28";3491
3492;Conta Corrente;"2019-08-30";3492
3493;Conta Corrente;"2020-03-10";3493
3494;Conta Corrente;"2021-07-01";3494
3495;Conta Corrente;"2018-11-06";3495
3496;Conta Corrente;"2019-09-23";3496
3497;Conta Corrente;"2020-08-27";3497
3498;Conta Corrente;"2019-02-20";3498
3499;Conta Corrente;"2020-09-19";3499
3500;Conta Corrente;"2022-04-08";3500
3501;Conta Corrente;"2022-06-20";3501
3502;Conta Corrente;"2019-10-06";3502
3503;Conta Corrente;"2022-03-31";3503
3504;Conta Corrente;"2021-05-02";3504
3505;Conta Corrente;"2021-03-12";3505
3506;Conta Corrente;"2020-04-25";3506
3507;Conta Corrente;"2018-04-11";3507
3508;Conta Corrente;"2020-03-30";3508
3509;Conta Corrente;"2018-04-01";3509
3510;Conta Corrente;"2018-03-02";3510
3511;Conta Corrente;"2020-02-16";3511
3512;Conta Corrente;"2020-06-05";3512
3513;Conta Corrente;"2020-10-06";3513
3514;Conta Corrente;"2021-02-12";3514
3515;Conta Corrente;"2018-07-27";3515
3516;Conta Corrente;"2022-02-06";3516
3517;Conta Corrente;"2021-09-27";3517
3518;Conta Corrente;"2018-05-03";3518
3519;Conta Corrente;"2018-05-28";3519
3520;Conta Corrente;"2019-02-08";3520
3521;Conta Corrente;"2021-09-27";3521
3522;Conta Corrente;"2021-12-05";3522
3523;Conta Corrente;"2020-09-19";3523
3524;Conta Corrente;"2018-12-18";3524
3525;Conta Corrente;"2020-06-16";3525
3526;Conta Corrente;"2021-07-07";3526
3527;Conta Corrente;"2020-08-22";3527
3528;Conta Corrente;"2018-02-23";3528
3529;Conta Corrente;"2022-08-09";3529
3530;Conta Corrente;"2018-05-23";3530
3531;Conta Corrente;"2022-05-13";3531
3532;Conta Corrente;"2022-02-07";3532
3533;Conta Corrente;"2020-02-07";3533
3534;Conta Corrente;"2021-08-23";3534
3535;Conta Corrente;"2020-06-21";3535
3536;Conta Corrente;"2018-05-01";3536
3537;Conta Corrente;"2018-12-29";3537
3538;Conta Corrente;"2020-09-11";3538
3539;Conta Corrente;"2020-07-11";3539
3540;Conta Corrente;"2019-03-11";3540
3541;Conta Corrente;"2020-10-24";3541
3542;Conta Corrente;"2022-08-08";3542
3543;Conta Corrente;"2021-07-26";3543
3544;Conta Corrente;"2018-08-11";3544
3545;Conta Corrente;"2020-10-01";3545
3546;Conta Corrente;"2022-01-31";3546
3547;Conta Corrente;"2022-08-29";3547
3548;Conta Corrente;"2019-07-11";3548
3549;Conta Corrente;"2022-05-16";3549
3550;Conta Corrente;"2018-02-05";3550
3551;Conta Corrente;"2020-07-30";3551
3552;Conta Corrente;"2021-02-21";3552
3553;Conta Corrente;"2021-12-22";3553
3554;Conta Corrente;"2018-04-30";3554
3555;Conta Corrente;"2022-01-21";3555
3556;Conta Corrente;"2019-06-19";3556
3557;Conta Corrente;"2021-10-17";3557
3558;Conta Corrente;"2019-09-24";3558
3559;Conta Corrente;"2019-07-25";3559
3560;Conta Corrente;"2021-06-06";3560
3561;Conta Corrente;"2020-01-27";3561
3562;Conta Corrente;"2018-12-16";3562
3563;Conta Corrente;"2020-07-26";3563
3564;Conta Corrente;"2022-02-15";3564
3565;Conta Corrente;"2022-07-21";3565
3566;Conta Corrente;"2018-01-26";3566
3567;Conta Corrente;"2022-05-28";3567
3568;Conta Corrente;"2018-07-30";3568
3569;Conta Corrente;"2020-09-19";3569
3570;Conta Corrente;"2019-12-18";3570
3571;Conta Corrente;"2019-09-19";3571
3572;Conta Corrente;"2018-07-25";3572
3573;Conta Corrente;"2019-08-07";3573
3574;Conta Corrente;"2018-04-25";3574
3575;Conta Corrente;"2019-02-14";3575
3576;Conta Corrente;"2022-04-19";3576
3577;Conta Corrente;"2022-05-08";3577
3578;Conta Corrente;"2018-10-25";3578
3579;Conta Corrente;"2018-11-09";3579
3580;Conta Corrente;"2021-10-02";3580
3581;Conta Corrente;"2018-11-11";3581
3582;Conta Corrente;"2021-05-20";3582
3583;Conta Corrente;"2019-12-06";3583
3584;Conta Corrente;"2022-10-15";3584
3585;Conta Corrente;"2021-08-30";3585
3586;Conta Corrente;"2019-01-08";3586
3587;Conta Corrente;"2019-04-15";3587
3588;Conta Corrente;"2020-06-27";3588
3589;Conta Corrente;"2020-09-13";3589
3590;Conta Corrente;"2020-10-18";3590
3591;Conta Corrente;"2018-12-14";3591
3592;Conta Corrente;"2022-09-21";3592
3593;Conta Corrente;"2021-09-15";3593
3594;Conta Corrente;"2021-06-21";3594
3595;Conta Corrente;"2021-11-18";3595
3596;Conta Corrente;"2021-04-16";3596
3597;Conta Corrente;"2021-06-29";3597
3598;Conta Corrente;"2021-04-26";3598
3599;Conta Corrente;"2021-10-25";3599
3600;Conta Corrente;"2019-03-30";3600
3601;Conta Corrente;"2018-04-25";3601
3602;Conta Corrente;"2018-07-25";3602
3603;Conta Corrente;"2019-10-03";3603
3604;Conta Corrente;"2019-11-11";3604
3605;Conta Corrente;"2018-10-30";3605
3606;Conta Corrente;"2020-10-29";3606
3607;Conta Corrente;"2019-03-12";3607
3608;Conta Corrente;"2018-03-19";3608
3609;Conta Corrente;"2021-08-04";3609
3610;Conta Corrente;"2019-12-31";3610
3611;Conta Corrente;"2021-12-01";3611
3612;Conta Corrente;"2022-05-28";3612
3613;Conta Corrente;"2018-06-01";3613
3614;Conta Corrente;"2018-11-17";3614
3615;Conta Corrente;"2022-03-23";3615
3616;Conta Corrente;"2022-01-10";3616
3617;Conta Corrente;"2019-11-06";3617
3618;Conta Corrente;"2018-07-17";3618
3619;Conta Corrente;"2019-07-20";3619
3620;Conta Corrente;"2022-07-02";3620
3621;Conta Corrente;"2021-04-16";3621
3622;Conta Corrente;"2020-06-14";3622
3623;Conta Corrente;"2022-04-03";3623
3624;Conta Corrente;"2020-01-11";3624
3625;Conta Corrente;"2018-12-15";3625
3626;Conta Corrente;"2021-03-02";3626
3627;Conta Corrente;"2018-05-08";3627
3628;Conta Corrente;"2022-05-25";3628
3629;Conta Corrente;"2019-07-09";3629
3630;Conta Corrente;"2022-02-12";3630
3631;Conta Corrente;"2018-09-02";3631
3632;Conta Corrente;"2019-10-14";3632
3633;Conta Corrente;"2022-08-18";3633
3634;Conta Corrente;"2020-05-17";3634
3635;Conta Corrente;"2021-08-05";3635
3636;Conta Corrente;"2018-06-29";3636
3637;Conta Corrente;"2018-03-27";3637
3638;Conta Corrente;"2022-09-27";3638
3639;Conta Corrente;"2018-08-27";3639
3640;Conta Corrente;"2021-10-10";3640
3641;Conta Corrente;"2019-10-08";3641
3642;Conta Corrente;"2022-07-09";3642
3643;Conta Corrente;"2021-03-18";3643
3644;Conta Corrente;"2020-02-19";3644
3645;Conta Corrente;"2018-06-07";3645
3646;Conta Corrente;"2020-06-20";3646
3647;Conta Corrente;"2019-03-12";3647
3648;Conta Corrente;"2020-03-25";3648
3649;Conta Corrente;"2020-12-17";3649
3650;Conta Corrente;"2020-09-10";3650
3651;Conta Corrente;"2019-10-06";3651
3652;Conta Corrente;"2019-04-14";3652
3653;Conta Corrente;"2018-03-06";3653
3654;Conta Corrente;"2019-01-19";3654
3655;Conta Corrente;"2021-04-06";3655
3656;Conta Corrente;"2019-01-31";3656
3657;Conta Corrente;"2022-03-03";3657
3658;Conta Corrente;"2021-07-24";3658
3659;Conta Corrente;"2018-07-07";3659
3660;Conta Corrente;"2018-09-20";3660
3661;Conta Corrente;"2020-09-16";3661
3662;Conta Corrente;"2019-02-19";3662
3663;Conta Corrente;"2020-06-15";3663
3664;Conta Corrente;"2020-05-16";3664
3665;Conta Corrente;"2021-06-17";3665
3666;Conta Corrente;"2019-01-30";3666
3667;Conta Corrente;"2020-10-24";3667
3668;Conta Corrente;"2021-08-23";3668
3669;Conta Corrente;"2018-11-08";3669
3670;Conta Corrente;"2021-06-02";3670
3671;Conta Corrente;"2020-06-14";3671
3672;Conta Corrente;"2020-07-28";3672
3673;Conta Corrente;"2020-12-20";3673
3674;Conta Corrente;"2018-09-12";3674
3675;Conta Corrente;"2022-08-28";3675
3676;Conta Corrente;"2021-05-09";3676
3677;Conta Corrente;"2021-02-11";3677
3678;Conta Corrente;"2018-11-19";3678
3679;Conta Corrente;"2018-08-13";3679
3680;Conta Corrente;"2019-02-09";3680
3681;Conta Corrente;"2021-07-11";3681
3682;Conta Corrente;"2020-04-29";3682
3683;Conta Corrente;"2020-05-05";3683
3684;Conta Corrente;"2021-08-27";3684
3685;Conta Corrente;"2021-04-29";3685
3686;Conta Corrente;"2018-08-21";3686
3687;Conta Corrente;"2022-09-08";3687
3688;Conta Corrente;"2020-07-11";3688
3689;Conta Corrente;"2022-02-24";3689
3690;Conta Corrente;"2018-03-27";3690
3691;Conta Corrente;"2021-03-13";3691
3692;Conta Corrente;"2019-11-23";3692
3693;Conta Corrente;"2019-04-27";3693
3694;Conta Corrente;"2018-09-07";3694
3695;Conta Corrente;"2022-03-20";3695
3696;Conta Corrente;"2022-09-24";3696
3697;Conta Corrente;"2019-09-19";3697
3698;Conta Corrente;"2020-01-24";3698
3699;Conta Corrente;"2021-05-29";3699
3700;Conta Corrente;"2020-07-08";3700
3701;Conta Corrente;"2018-07-08";3701
3702;Conta Corrente;"2018-11-22";3702
3703;Conta Corrente;"2018-02-14";3703
3704;Conta Corrente;"2021-06-09";3704
3705;Conta Corrente;"2019-07-16";3705
3706;Conta Corrente;"2022-09-24";3706
3707;Conta Corrente;"2019-10-28";3707
3708;Conta Corrente;"2022-08-09";3708
3709;Conta Corrente;"2018-08-24";3709
3710;Conta Corrente;"2020-05-21";3710
3711;Conta Corrente;"2018-09-30";3711
3712;Conta Corrente;"2022-02-13";3712
3713;Conta Corrente;"2022-08-31";3713
3714;Conta Corrente;"2021-01-14";3714
3715;Conta Corrente;"2020-10-22";3715
3716;Conta Corrente;"2021-01-09";3716
3717;Conta Corrente;"2021-08-16";3717
3718;Conta Corrente;"2020-07-12";3718
3719;Conta Corrente;"2018-08-02";3719
3720;Conta Corrente;"2020-10-21";3720
3721;Conta Corrente;"2020-09-17";3721
3722;Conta Corrente;"2021-09-24";3722
3723;Conta Corrente;"2022-08-25";3723
3724;Conta Corrente;"2021-12-25";3724
3725;Conta Corrente;"2022-05-14";3725
3726;Conta Corrente;"2021-11-24";3726
3727;Conta Corrente;"2021-09-29";3727
3728;Conta Corrente;"2019-02-12";3728
3729;Conta Corrente;"2018-12-30";3729
3730;Conta Corrente;"2020-03-08";3730
3731;Conta Corrente;"2021-08-01";3731
3732;Conta Corrente;"2019-06-18";3732
3733;Conta Corrente;"2021-01-09";3733
3734;Conta Corrente;"2021-08-28";3734
3735;Conta Corrente;"2022-11-06";3735
3736;Conta Corrente;"2022-07-07";3736
3737;Conta Corrente;"2021-06-02";3737
3738;Conta Corrente;"2019-09-15";3738
3739;Conta Corrente;"2022-02-25";3739
3740;Conta Corrente;"2022-01-06";3740
3741;Conta Corrente;"2022-01-15";3741
3742;Conta Corrente;"2022-11-06";3742
3743;Conta Corrente;"2021-03-02";3743
3744;Conta Corrente;"2021-09-27";3744
3745;Conta Corrente;"2020-12-01";3745
3746;Conta Corrente;"2019-01-04";3746
3747;Conta Corrente;"2019-10-18";3747
3748;Conta Corrente;"2019-07-30";3748
3749;Conta Corrente;"2021-06-27";3749
3750;Conta Corrente;"2020-04-30";3750
3751;Conta Corrente;"2022-05-01";3751
3752;Conta Corrente;"2019-03-27";3752
3753;Conta Corrente;"2019-02-04";3753
3754;Conta Corrente;"2022-01-05";3754
3755;Conta Corrente;"2018-04-01";3755
3756;Conta Corrente;"2018-06-30";3756
3757;Conta Corrente;"2020-12-11";3757
3758;Conta Corrente;"2021-12-10";3758
3759;Conta Corrente;"2019-07-24";3759
3760;Conta Corrente;"2021-11-21";3760
3761;Conta Corrente;"2019-02-27";3761
3762;Conta Corrente;"2018-03-06";3762
3763;Conta Corrente;"2018-05-21";3763
3764;Conta Corrente;"2022-02-18";3764
3765;Conta Corrente;"2021-10-13";3765
3766;Conta Corrente;"2018-04-08";3766
3767;Conta Corrente;"2021-09-06";3767
3768;Conta Corrente;"2020-03-27";3768
3769;Conta Corrente;"2019-12-03";3769
3770;Conta Corrente;"2020-11-12";3770
3771;Conta Corrente;"2019-04-14";3771
3772;Conta Corrente;"2018-12-30";3772
3773;Conta Corrente;"2020-09-29";3773
3774;Conta Corrente;"2022-05-27";3774
3775;Conta Corrente;"2022-09-07";3775
3776;Conta Corrente;"2018-09-12";3776
3777;Conta Corrente;"2018-06-11";3777
3778;Conta Corrente;"2019-07-07";3778
3779;Conta Corrente;"2020-03-22";3779
3780;Conta Corrente;"2021-11-18";3780
3781;Conta Corrente;"2021-10-16";3781
3782;Conta Corrente;"2019-08-02";3782
3783;Conta Corrente;"2018-02-23";3783
3784;Conta Corrente;"2022-11-02";3784
3785;Conta Corrente;"2018-08-19";3785
3786;Conta Corrente;"2018-05-06";3786
3787;Conta Corrente;"2018-05-14";3787
3788;Conta Corrente;"2021-07-12";3788
3789;Conta Corrente;"2022-03-28";3789
3790;Conta Corrente;"2019-11-16";3790
3791;Conta Corrente;"2020-06-13";3791
3792;Conta Corrente;"2018-06-05";3792
3793;Conta Corrente;"2020-01-01";3793
3794;Conta Corrente;"2020-10-14";3794
3795;Conta Corrente;"2022-07-06";3795
3796;Conta Corrente;"2018-10-26";3796
3797;Conta Corrente;"2021-01-01";3797
3798;Conta Corrente;"2021-03-23";3798
3799;Conta Corrente;"2021-01-02";3799
3800;Conta Corrente;"2022-11-15";3800
3801;Conta Corrente;"2019-02-14";3801
3802;Conta Corrente;"2022-03-28";3802
3803;Conta Corrente;"2018-11-25";3803
3804;Conta Corrente;"2021-10-26";3804
3805;Conta Corrente;"2021-09-03";3805
3806;Conta Corrente;"2018-08-14";3806
3807;Conta Corrente;"2022-06-19";3807
3808;Conta Corrente;"2022-01-25";3808
3809;Conta Corrente;"2020-01-30";3809
3810;Conta Corrente;"2019-09-20";3810
3811;Conta Corrente;"2020-12-24";3811
3812;Conta Corrente;"2018-11-27";3812
3813;Conta Corrente;"2021-04-03";3813
3814;Conta Corrente;"2021-01-28";3814
3815;Conta Corrente;"2018-10-11";3815
3816;Conta Corrente;"2021-11-02";3816
3817;Conta Corrente;"2021-05-16";3817
3818;Conta Corrente;"2019-02-03";3818
3819;Conta Corrente;"2020-05-25";3819
3820;Conta Corrente;"2020-08-22";3820
3821;Conta Corrente;"2020-11-30";3821
3822;Conta Corrente;"2022-10-19";3822
3823;Conta Corrente;"2021-01-07";3823
3824;Conta Corrente;"2022-11-13";3824
3825;Conta Corrente;"2020-08-13";3825
3826;Conta Corrente;"2020-07-24";3826
3827;Conta Corrente;"2018-09-20";3827
3828;Conta Corrente;"2018-08-27";3828
3829;Conta Corrente;"2018-10-26";3829
3830;Conta Corrente;"2021-09-04";3830
3831;Conta Corrente;"2018-07-24";3831
3832;Conta Corrente;"2019-11-22";3832
3833;Conta Corrente;"2020-12-12";3833
3834;Conta Corrente;"2019-05-30";3834
3835;Conta Corrente;"2018-09-29";3835
3836;Conta Corrente;"2019-08-27";3836
3837;Conta Corrente;"2019-12-24";3837
3838;Conta Corrente;"2018-03-29";3838
3839;Conta Corrente;"2018-10-02";3839
3840;Conta Corrente;"2022-01-03";3840
3841;Conta Corrente;"2019-11-29";3841
3842;Conta Corrente;"2021-09-07";3842
3843;Conta Corrente;"2022-11-11";3843
3844;Conta Corrente;"2018-03-14";3844
3845;Conta Corrente;"2019-10-17";3845
3846;Conta Corrente;"2018-09-02";3846
3847;Conta Corrente;"2021-12-26";3847
3848;Conta Corrente;"2018-03-14";3848
3849;Conta Corrente;"2019-09-17";3849
3850;Conta Corrente;"2019-06-01";3850
3851;Conta Corrente;"2020-10-15";3851
3852;Conta Corrente;"2022-07-30";3852
3853;Conta Corrente;"2019-04-01";3853
3854;Conta Corrente;"2018-11-03";3854
3855;Conta Corrente;"2022-06-24";3855
3856;Conta Corrente;"2021-10-25";3856
3857;Conta Corrente;"2021-05-09";3857
3858;Conta Corrente;"2018-03-26";3858
3859;Conta Corrente;"2022-06-02";3859
3860;Conta Corrente;"2022-02-13";3860
3861;Conta Corrente;"2021-11-09";3861
3862;Conta Corrente;"2022-12-05";3862
3863;Conta Corrente;"2019-01-17";3863
3864;Conta Corrente;"2019-11-02";3864
3865;Conta Corrente;"2019-05-16";3865
3866;Conta Corrente;"2019-09-27";3866
3867;Conta Corrente;"2021-06-10";3867
3868;Conta Corrente;"2021-04-19";3868
3869;Conta Corrente;"2019-12-06";3869
3870;Conta Corrente;"2022-02-22";3870
3871;Conta Corrente;"2020-05-03";3871
3872;Conta Corrente;"2021-10-15";3872
3873;Conta Corrente;"2020-11-10";3873
3874;Conta Corrente;"2020-03-26";3874
3875;Conta Corrente;"2021-12-08";3875
3876;Conta Corrente;"2022-08-09";3876
3877;Conta Corrente;"2020-11-07";3877
3878;Conta Corrente;"2020-12-15";3878
3879;Conta Corrente;"2022-10-02";3879
